#          iterations=   6     deuteron energy=-.222458389E+01 MeV
#
#
#                  D-state probability=0.575987699E-01
#
#
#
#
#   p(fm-1)          3s1(fm**3/2)      3d1(fm**3/2)
   51.0600  0.647218657E-05  -.206389473E-06
   51.0700  0.645721387E-05  -.205902636E-06
   51.0800  0.644227581E-05  -.205416950E-06
   51.0900  0.642737231E-05  -.204932414E-06
   51.1000  0.641250329E-05  -.204449024E-06
   51.1100  0.639766866E-05  -.203966778E-06
   51.1200  0.638286835E-05  -.203485673E-06
   51.1300  0.636810228E-05  -.203005706E-06
   51.1400  0.635337038E-05  -.202526874E-06
   51.1500  0.633867255E-05  -.202049175E-06
   51.1600  0.632400872E-05  -.201572607E-06
   51.1700  0.630937882E-05  -.201097166E-06
   51.1800  0.629478276E-05  -.200622850E-06
   51.1900  0.628022047E-05  -.200149656E-06
   51.2000  0.626569186E-05  -.199677581E-06
   51.2100  0.625119687E-05  -.199206624E-06
   51.2200  0.623673541E-05  -.198736780E-06
   51.2300  0.622230740E-05  -.198268048E-06
   51.2400  0.620791278E-05  -.197800425E-06
   51.2500  0.619355145E-05  -.197333908E-06
   51.2600  0.617922334E-05  -.196868494E-06
   51.2700  0.616492839E-05  -.196404182E-06
   51.2800  0.615066650E-05  -.195940968E-06
   51.2900  0.613643760E-05  -.195478850E-06
   51.3000  0.612224162E-05  -.195017825E-06
   51.3100  0.610807849E-05  -.194557890E-06
   51.3200  0.609394811E-05  -.194099044E-06
   51.3300  0.607985043E-05  -.193641283E-06
   51.3400  0.606578536E-05  -.193184605E-06
   51.3500  0.605175283E-05  -.192729007E-06
   51.3600  0.603775276E-05  -.192274486E-06
   51.3700  0.602378508E-05  -.191821041E-06
   51.3800  0.600984971E-05  -.191368668E-06
   51.3900  0.599594658E-05  -.190917366E-06
   51.4000  0.598207561E-05  -.190467131E-06
   51.4100  0.596823674E-05  -.190017961E-06
   51.4200  0.595442987E-05  -.189569853E-06
   51.4300  0.594065495E-05  -.189122805E-06
   51.4400  0.592691189E-05  -.188676815E-06
   51.4500  0.591320063E-05  -.188231879E-06
   51.4600  0.589952109E-05  -.187787996E-06
   51.4700  0.588587319E-05  -.187345163E-06
   51.4800  0.587225686E-05  -.186903377E-06
   51.4900  0.585867204E-05  -.186462636E-06
   51.5000  0.584511864E-05  -.186022938E-06
   51.5100  0.583159660E-05  -.185584279E-06
   51.5200  0.581810584E-05  -.185146658E-06
   51.5300  0.580464629E-05  -.184710072E-06
   51.5400  0.579121787E-05  -.184274518E-06
   51.5500  0.577782052E-05  -.183839995E-06
   51.5600  0.576445416E-05  -.183406499E-06
   51.5700  0.575111873E-05  -.182974028E-06
   51.5800  0.573781414E-05  -.182542580E-06
   51.5900  0.572454034E-05  -.182112153E-06
   51.6000  0.571129724E-05  -.181682744E-06
   51.6100  0.569808478E-05  -.181254350E-06
   51.6200  0.568490288E-05  -.180826969E-06
   51.6300  0.567175148E-05  -.180400599E-06
   51.6400  0.565863050E-05  -.179975237E-06
   51.6500  0.564553988E-05  -.179550881E-06
   51.6600  0.563247954E-05  -.179127528E-06
   51.6700  0.561944941E-05  -.178705177E-06
   51.6800  0.560644943E-05  -.178283825E-06
   51.6900  0.559347952E-05  -.177863469E-06
   51.7000  0.558053962E-05  -.177444106E-06
   51.7100  0.556762965E-05  -.177025736E-06
   51.7200  0.555474955E-05  -.176608355E-06
   51.7300  0.554189924E-05  -.176191961E-06
   51.7400  0.552907866E-05  -.175776551E-06
   51.7500  0.551628774E-05  -.175362124E-06
   51.7600  0.550352642E-05  -.174948677E-06
   51.7700  0.549079461E-05  -.174536208E-06
   51.7800  0.547809226E-05  -.174124713E-06
   51.7900  0.546541929E-05  -.173714192E-06
   51.8000  0.545277564E-05  -.173304642E-06
   51.8100  0.544016124E-05  -.172896059E-06
   51.8200  0.542757602E-05  -.172488443E-06
   51.8300  0.541501991E-05  -.172081791E-06
   51.8400  0.540249286E-05  -.171676100E-06
   51.8500  0.538999478E-05  -.171271369E-06
   51.8600  0.537752562E-05  -.170867594E-06
   51.8700  0.536508530E-05  -.170464774E-06
   51.8800  0.535267376E-05  -.170062907E-06
   51.8900  0.534029093E-05  -.169661990E-06
   51.9000  0.532793675E-05  -.169262020E-06
   51.9100  0.531561115E-05  -.168862997E-06
   51.9200  0.530331407E-05  -.168464916E-06
   51.9300  0.529104543E-05  -.168067777E-06
   51.9400  0.527880518E-05  -.167671577E-06
   51.9500  0.526659324E-05  -.167276313E-06
   51.9600  0.525440955E-05  -.166881984E-06
   51.9700  0.524225405E-05  -.166488588E-06
   51.9800  0.523012666E-05  -.166096121E-06
   51.9900  0.521802734E-05  -.165704582E-06
   52.0000  0.520595600E-05  -.165313969E-06
   52.0100  0.519391259E-05  -.164924279E-06
   52.0200  0.518189704E-05  -.164535511E-06
   52.0300  0.516990929E-05  -.164147662E-06
   52.0400  0.515794927E-05  -.163760729E-06
   52.0500  0.514601692E-05  -.163374711E-06
   52.0600  0.513411217E-05  -.162989606E-06
   52.0700  0.512223496E-05  -.162605411E-06
   52.0800  0.511038523E-05  -.162222125E-06
   52.0900  0.509856291E-05  -.161839744E-06
   52.1000  0.508676795E-05  -.161458268E-06
   52.1100  0.507500026E-05  -.161077693E-06
   52.1200  0.506325981E-05  -.160698018E-06
   52.1300  0.505154651E-05  -.160319240E-06
   52.1400  0.503986031E-05  -.159941358E-06
   52.1500  0.502820114E-05  -.159564369E-06
   52.1600  0.501656895E-05  -.159188271E-06
   52.1700  0.500496366E-05  -.158813062E-06
   52.1800  0.499338523E-05  -.158438741E-06
   52.1900  0.498183357E-05  -.158065303E-06
   52.2000  0.497030865E-05  -.157692749E-06
   52.2100  0.495881038E-05  -.157321075E-06
   52.2200  0.494733871E-05  -.156950280E-06
   52.2300  0.493589359E-05  -.156580361E-06
   52.2400  0.492447494E-05  -.156211317E-06
   52.2500  0.491308270E-05  -.155843145E-06
   52.2600  0.490171682E-05  -.155475843E-06
   52.2700  0.489037724E-05  -.155109409E-06
   52.2800  0.487906388E-05  -.154743841E-06
   52.2900  0.486777670E-05  -.154379138E-06
   52.3000  0.485651563E-05  -.154015296E-06
   52.3100  0.484528061E-05  -.153652314E-06
   52.3200  0.483407159E-05  -.153290190E-06
   52.3300  0.482288849E-05  -.152928923E-06
   52.3400  0.481173126E-05  -.152568509E-06
   52.3500  0.480059985E-05  -.152208946E-06
   52.3600  0.478949419E-05  -.151850234E-06
   52.3700  0.477841422E-05  -.151492369E-06
   52.3800  0.476735988E-05  -.151135350E-06
   52.3900  0.475633111E-05  -.150779175E-06
   52.4000  0.474532786E-05  -.150423842E-06
   52.4100  0.473435006E-05  -.150069348E-06
   52.4200  0.472339766E-05  -.149715693E-06
   52.4300  0.471247059E-05  -.149362873E-06
   52.4400  0.470156881E-05  -.149010886E-06
   52.4500  0.469069224E-05  -.148659732E-06
   52.4600  0.467984084E-05  -.148309408E-06
   52.4700  0.466901454E-05  -.147959911E-06
   52.4800  0.465821328E-05  -.147611240E-06
   52.4900  0.464743702E-05  -.147263394E-06
   52.5000  0.463668568E-05  -.146916369E-06
   52.5100  0.462595921E-05  -.146570164E-06
   52.5200  0.461525756E-05  -.146224778E-06
   52.5300  0.460458067E-05  -.145880208E-06
   52.5400  0.459392847E-05  -.145536452E-06
   52.5500  0.458330092E-05  -.145193508E-06
   52.5600  0.457269796E-05  -.144851375E-06
   52.5700  0.456211952E-05  -.144510050E-06
   52.5800  0.455156555E-05  -.144169532E-06
   52.5900  0.454103600E-05  -.143829818E-06
   52.6000  0.453053081E-05  -.143490907E-06
   52.6100  0.452004993E-05  -.143152797E-06
   52.6200  0.450959328E-05  -.142815486E-06
   52.6300  0.449916083E-05  -.142478972E-06
   52.6400  0.448875252E-05  -.142143253E-06
   52.6500  0.447836828E-05  -.141808327E-06
   52.6600  0.446800806E-05  -.141474192E-06
   52.6700  0.445767181E-05  -.141140848E-06
   52.6800  0.444735948E-05  -.140808290E-06
   52.6900  0.443707100E-05  -.140476519E-06
   52.7000  0.442680632E-05  -.140145531E-06
   52.7100  0.441656538E-05  -.139815326E-06
   52.7200  0.440634814E-05  -.139485901E-06
   52.7300  0.439615454E-05  -.139157254E-06
   52.7400  0.438598451E-05  -.138829383E-06
   52.7500  0.437583802E-05  -.138502287E-06
   52.7600  0.436571500E-05  -.138175964E-06
   52.7700  0.435561539E-05  -.137850412E-06
   52.7800  0.434553915E-05  -.137525629E-06
   52.7900  0.433548622E-05  -.137201614E-06
   52.8000  0.432545655E-05  -.136878364E-06
   52.8100  0.431545008E-05  -.136555878E-06
   52.8200  0.430546675E-05  -.136234153E-06
   52.8300  0.429550653E-05  -.135913189E-06
   52.8400  0.428556934E-05  -.135592983E-06
   52.8500  0.427565515E-05  -.135273533E-06
   52.8600  0.426576388E-05  -.134954838E-06
   52.8700  0.425589551E-05  -.134636896E-06
   52.8800  0.424604996E-05  -.134319706E-06
   52.8900  0.423622718E-05  -.134003264E-06
   52.9000  0.422642714E-05  -.133687570E-06
   52.9100  0.421664976E-05  -.133372622E-06
   52.9200  0.420689500E-05  -.133058418E-06
   52.9300  0.419716281E-05  -.132744956E-06
   52.9400  0.418745313E-05  -.132432234E-06
   52.9500  0.417776592E-05  -.132120252E-06
   52.9600  0.416810111E-05  -.131809006E-06
   52.9700  0.415845866E-05  -.131498496E-06
   52.9800  0.414883852E-05  -.131188719E-06
   52.9900  0.413924064E-05  -.130879674E-06
   53.0000  0.412966496E-05  -.130571358E-06
   53.0100  0.412011143E-05  -.130263772E-06
   53.0200  0.411058000E-05  -.129956911E-06
   53.0300  0.410107062E-05  -.129650776E-06
   53.0400  0.409158325E-05  -.129345364E-06
   53.0500  0.408211782E-05  -.129040673E-06
   53.0600  0.407267428E-05  -.128736702E-06
   53.0700  0.406325259E-05  -.128433449E-06
   53.0800  0.405385270E-05  -.128130912E-06
   53.0900  0.404447456E-05  -.127829089E-06
   53.1000  0.403511811E-05  -.127527980E-06
   53.1100  0.402578330E-05  -.127227582E-06
   53.1200  0.401647009E-05  -.126927894E-06
   53.1300  0.400717843E-05  -.126628913E-06
   53.1400  0.399790826E-05  -.126330638E-06
   53.1500  0.398865954E-05  -.126033068E-06
   53.1600  0.397943221E-05  -.125736201E-06
   53.1700  0.397022623E-05  -.125440035E-06
   53.1800  0.396104154E-05  -.125144568E-06
   53.1900  0.395187810E-05  -.124849800E-06
   53.2000  0.394273587E-05  -.124555727E-06
   53.2100  0.393361478E-05  -.124262349E-06
   53.2200  0.392451479E-05  -.123969664E-06
   53.2300  0.391543585E-05  -.123677671E-06
   53.2400  0.390637792E-05  -.123386366E-06
   53.2500  0.389734094E-05  -.123095750E-06
   53.2600  0.388832487E-05  -.122805820E-06
   53.2700  0.387932966E-05  -.122516575E-06
   53.2800  0.387035525E-05  -.122228013E-06
   53.2900  0.386140161E-05  -.121940133E-06
   53.3000  0.385246868E-05  -.121652932E-06
   53.3100  0.384355641E-05  -.121366410E-06
   53.3200  0.383466476E-05  -.121080564E-06
   53.3300  0.382579368E-05  -.120795394E-06
   53.3400  0.381694313E-05  -.120510896E-06
   53.3500  0.380811305E-05  -.120227071E-06
   53.3600  0.379930339E-05  -.119943916E-06
   53.3700  0.379051412E-05  -.119661430E-06
   53.3800  0.378174518E-05  -.119379610E-06
   53.3900  0.377299653E-05  -.119098456E-06
   53.4000  0.376426811E-05  -.118817967E-06
   53.4100  0.375555989E-05  -.118538139E-06
   53.4200  0.374687181E-05  -.118258972E-06
   53.4300  0.373820383E-05  -.117980465E-06
   53.4400  0.372955591E-05  -.117702615E-06
   53.4500  0.372092799E-05  -.117425421E-06
   53.4600  0.371232003E-05  -.117148882E-06
   53.4700  0.370373198E-05  -.116872996E-06
   53.4800  0.369516380E-05  -.116597761E-06
   53.4900  0.368661544E-05  -.116323177E-06
   53.5000  0.367808686E-05  -.116049240E-06
   53.5100  0.366957801E-05  -.115775951E-06
   53.5200  0.366108884E-05  -.115503306E-06
   53.5300  0.365261931E-05  -.115231306E-06
   53.5400  0.364416938E-05  -.114959948E-06
   53.5500  0.363573899E-05  -.114689230E-06
   53.5600  0.362732810E-05  -.114419152E-06
   53.5700  0.361893668E-05  -.114149711E-06
   53.5800  0.361056466E-05  -.113880907E-06
   53.5900  0.360221201E-05  -.113612737E-06
   53.6000  0.359387869E-05  -.113345201E-06
   53.6100  0.358556465E-05  -.113078296E-06
   53.6200  0.357726983E-05  -.112812021E-06
   53.6300  0.356899421E-05  -.112546375E-06
   53.6400  0.356073773E-05  -.112281356E-06
   53.6500  0.355250035E-05  -.112016963E-06
   53.6600  0.354428203E-05  -.111753194E-06
   53.6700  0.353608272E-05  -.111490048E-06
   53.6800  0.352790238E-05  -.111227523E-06
   53.6900  0.351974097E-05  -.110965618E-06
   53.7000  0.351159843E-05  -.110704332E-06
   53.7100  0.350347473E-05  -.110443662E-06
   53.7200  0.349536983E-05  -.110183607E-06
   53.7300  0.348728367E-05  -.109924167E-06
   53.7400  0.347921622E-05  -.109665339E-06
   53.7500  0.347116743E-05  -.109407122E-06
   53.7600  0.346313727E-05  -.109149515E-06
   53.7700  0.345512568E-05  -.108892515E-06
   53.7800  0.344713262E-05  -.108636123E-06
   53.7900  0.343915806E-05  -.108380336E-06
   53.8000  0.343120194E-05  -.108125153E-06
   53.8100  0.342326423E-05  -.107870572E-06
   53.8200  0.341534488E-05  -.107616592E-06
   53.8300  0.340744385E-05  -.107363211E-06
   53.8400  0.339956111E-05  -.107110429E-06
   53.8500  0.339169659E-05  -.106858244E-06
   53.8600  0.338385027E-05  -.106606654E-06
   53.8700  0.337602210E-05  -.106355657E-06
   53.8800  0.336821205E-05  -.106105254E-06
   53.8900  0.336042006E-05  -.105855441E-06
   53.9000  0.335264609E-05  -.105606218E-06
   53.9100  0.334489011E-05  -.105357583E-06
   53.9200  0.333715207E-05  -.105109536E-06
   53.9300  0.332943194E-05  -.104862074E-06
   53.9400  0.332172966E-05  -.104615195E-06
   53.9500  0.331404520E-05  -.104368900E-06
   53.9600  0.330637852E-05  -.104123186E-06
   53.9700  0.329872957E-05  -.103878052E-06
   53.9800  0.329109832E-05  -.103633497E-06
   53.9900  0.328348473E-05  -.103389519E-06
   54.0000  0.327588874E-05  -.103146117E-06
   54.0100  0.326831033E-05  -.102903289E-06
   54.0200  0.326074945E-05  -.102661034E-06
   54.0300  0.325320607E-05  -.102419352E-06
   54.0400  0.324568013E-05  -.102178239E-06
   54.0500  0.323817160E-05  -.101937696E-06
   54.0600  0.323068045E-05  -.101697721E-06
   54.0700  0.322320662E-05  -.101458312E-06
   54.0800  0.321575009E-05  -.101219468E-06
   54.0900  0.320831080E-05  -.100981187E-06
   54.1000  0.320088872E-05  -.100743470E-06
   54.1100  0.319348382E-05  -.100506313E-06
   54.1200  0.318609604E-05  -.100269716E-06
   54.1300  0.317872536E-05  -.100033677E-06
   54.1400  0.317137172E-05  -.997981955E-07
   54.1500  0.316403510E-05  -.995632696E-07
   54.1600  0.315671545E-05  -.993288983E-07
   54.1700  0.314941273E-05  -.990950800E-07
   54.1800  0.314212691E-05  -.988618136E-07
   54.1900  0.313485794E-05  -.986290978E-07
   54.2000  0.312760579E-05  -.983969311E-07
   54.2100  0.312037042E-05  -.981653123E-07
   54.2200  0.311315178E-05  -.979342402E-07
   54.2300  0.310594985E-05  -.977037134E-07
   54.2400  0.309876457E-05  -.974737306E-07
   54.2500  0.309159592E-05  -.972442906E-07
   54.2600  0.308444385E-05  -.970153921E-07
   54.2700  0.307730832E-05  -.967870337E-07
   54.2800  0.307018931E-05  -.965592142E-07
   54.2900  0.306308676E-05  -.963319323E-07
   54.3000  0.305600064E-05  -.961051868E-07
   54.3100  0.304893092E-05  -.958789764E-07
   54.3200  0.304187755E-05  -.956532998E-07
   54.3300  0.303484050E-05  -.954281558E-07
   54.3400  0.302781973E-05  -.952035430E-07
   54.3500  0.302081520E-05  -.949794603E-07
   54.3600  0.301382687E-05  -.947559063E-07
   54.3700  0.300685471E-05  -.945328799E-07
   54.3800  0.299989868E-05  -.943103798E-07
   54.3900  0.299295875E-05  -.940884047E-07
   54.4000  0.298603486E-05  -.938669534E-07
   54.4100  0.297912700E-05  -.936460246E-07
   54.4200  0.297223511E-05  -.934256172E-07
   54.4300  0.296535917E-05  -.932057298E-07
   54.4400  0.295849914E-05  -.929863613E-07
   54.4500  0.295165497E-05  -.927675104E-07
   54.4600  0.294482664E-05  -.925491759E-07
   54.4700  0.293801411E-05  -.923313565E-07
   54.4800  0.293121733E-05  -.921140512E-07
   54.4900  0.292443628E-05  -.918972585E-07
   54.5000  0.291767092E-05  -.916809774E-07
   54.5100  0.291092120E-05  -.914652066E-07
   54.5200  0.290418711E-05  -.912499449E-07
   54.5300  0.289746859E-05  -.910351911E-07
   54.5400  0.289076561E-05  -.908209441E-07
   54.5500  0.288407814E-05  -.906072025E-07
   54.5600  0.287740614E-05  -.903939652E-07
   54.5700  0.287074957E-05  -.901812310E-07
   54.5800  0.286410841E-05  -.899689987E-07
   54.5900  0.285748261E-05  -.897572672E-07
   54.6000  0.285087213E-05  -.895460352E-07
   54.6100  0.284427695E-05  -.893353016E-07
   54.6200  0.283769703E-05  -.891250652E-07
   54.6300  0.283113233E-05  -.889153248E-07
   54.6400  0.282458281E-05  -.887060792E-07
   54.6500  0.281804845E-05  -.884973272E-07
   54.6600  0.281152920E-05  -.882890678E-07
   54.6700  0.280502503E-05  -.880812997E-07
   54.6800  0.279853592E-05  -.878740218E-07
   54.6900  0.279206181E-05  -.876672328E-07
   54.7000  0.278560268E-05  -.874609318E-07
   54.7100  0.277915849E-05  -.872551174E-07
   54.7200  0.277272921E-05  -.870497885E-07
   54.7300  0.276631481E-05  -.868449441E-07
   54.7400  0.275991524E-05  -.866405829E-07
   54.7500  0.275353048E-05  -.864367038E-07
   54.7600  0.274716048E-05  -.862333057E-07
   54.7700  0.274080523E-05  -.860303873E-07
   54.7800  0.273446468E-05  -.858279477E-07
   54.7900  0.272813879E-05  -.856259857E-07
   54.8000  0.272182754E-05  -.854245001E-07
   54.8100  0.271553089E-05  -.852234897E-07
   54.8200  0.270924880E-05  -.850229536E-07
   54.8300  0.270298125E-05  -.848228905E-07
   54.8400  0.269672820E-05  -.846232993E-07
   54.8500  0.269048962E-05  -.844241790E-07
   54.8600  0.268426546E-05  -.842255283E-07
   54.8700  0.267805571E-05  -.840273463E-07
   54.8800  0.267186032E-05  -.838296317E-07
   54.8900  0.266567926E-05  -.836323835E-07
   54.9000  0.265951250E-05  -.834356006E-07
   54.9100  0.265336001E-05  -.832392819E-07
   54.9200  0.264722175E-05  -.830434262E-07
   54.9300  0.264109770E-05  -.828480325E-07
   54.9400  0.263498780E-05  -.826530997E-07
   54.9500  0.262889205E-05  -.824586267E-07
   54.9600  0.262281039E-05  -.822646124E-07
   54.9700  0.261674281E-05  -.820710558E-07
   54.9800  0.261068926E-05  -.818779557E-07
   54.9900  0.260464972E-05  -.816853110E-07
   55.0000  0.259862414E-05  -.814931207E-07
   55.0100  0.259261251E-05  -.813013837E-07
   55.0200  0.258661478E-05  -.811100990E-07
   55.0300  0.258063093E-05  -.809192654E-07
   55.0400  0.257466093E-05  -.807288819E-07
   55.0500  0.256870473E-05  -.805389475E-07
   55.0600  0.256276231E-05  -.803494610E-07
   55.0700  0.255683364E-05  -.801604215E-07
   55.0800  0.255091869E-05  -.799718278E-07
   55.0900  0.254501741E-05  -.797836789E-07
   55.1000  0.253912979E-05  -.795959737E-07
   55.1100  0.253325579E-05  -.794087113E-07
   55.1200  0.252739538E-05  -.792218905E-07
   55.1300  0.252154853E-05  -.790355103E-07
   55.1400  0.251571520E-05  -.788495696E-07
   55.1500  0.250989537E-05  -.786640675E-07
   55.1600  0.250408900E-05  -.784790029E-07
   55.1700  0.249829607E-05  -.782943747E-07
   55.1800  0.249251653E-05  -.781101820E-07
   55.1900  0.248675037E-05  -.779264236E-07
   55.2000  0.248099754E-05  -.777430986E-07
   55.2100  0.247525803E-05  -.775602059E-07
   55.2200  0.246953179E-05  -.773777446E-07
   55.2300  0.246381879E-05  -.771957135E-07
   55.2400  0.245811902E-05  -.770141117E-07
   55.2500  0.245243243E-05  -.768329382E-07
   55.2600  0.244675899E-05  -.766521919E-07
