  1   2  5.7660  40.000  1.1167  4.031e-03  1.241e-04  2.014e-07 Fomin:2010ei 
  1   2  5.7660  40.000  1.1500  1.973e-03  9.751e-05  9.405e-08 Fomin:2010ei 
  1   2  5.7660  40.000  1.1833  1.237e-03  7.751e-05  5.772e-08 Fomin:2010ei 
  1   2  5.7660  40.000  1.2167  8.503e-04  5.540e-05  3.621e-08 Fomin:2010ei 
  1   2  5.7660  40.000  1.2500  5.702e-04  4.637e-05  2.693e-08 Fomin:2010ei 
  1   2  5.7660  40.000  1.2833  3.497e-04  4.599e-05  1.481e-08 Fomin:2010ei 
  1   2  5.7660  40.000  1.3167  1.834e-04  3.629e-05  7.623e-09 Fomin:2010ei 
  1   2  5.7660  40.000  1.3500  1.884e-04  3.209e-05  7.855e-09 Fomin:2010ei 
  1   2  5.7660  40.000  1.3833  7.706e-05  2.481e-05  3.255e-09 Fomin:2010ei 
  1   2  5.7660  40.000  1.4167  5.741e-05  2.233e-05  2.469e-09 Fomin:2010ei 
  1   2  5.7660  40.000  1.4500  7.117e-05  2.081e-05  3.144e-09 Fomin:2010ei 
  1   2  5.7660  40.000  1.4833  2.108e-05  2.951e-05  9.555e-10 Fomin:2010ei 
  1   2  5.7660  40.000  1.5167  1.900e-05  1.290e-05  8.826e-10 Fomin:2010ei 
  1   2  5.7660  40.000  1.5500  2.438e-05  1.270e-05  1.166e-09 Fomin:2010ei 
  1   2  5.7660  40.000  1.5833  4.107e-06  5.808e-06  2.021e-10 Fomin:2010ei 
  1   2  5.7660  40.000  1.6167  1.034e-05  9.125e-06  5.209e-10 Fomin:2010ei 
  1   2  5.7660  40.000  1.6500  6.194e-07  1.042e-05  3.173e-11 Fomin:2010ei 
  1   2  5.7660  40.000  1.6833  1.284e-05  1.112e-05  6.741e-10 Fomin:2010ei 
  1   2  5.7660  40.000  1.7167  8.694e-06  1.230e-05  4.727e-10 Fomin:2010ei 
  1   2  5.7660  50.000  0.3500  1.425e+00  9.731e-03  4.766e-05 Fomin:2010ei 
  1   2  5.7660  50.000  0.3833  1.285e+00  7.379e-03  4.297e-05 Fomin:2010ei 
